,start_time,end_time,wav_file,emotion,val,act,dom
1346,33.62,40.52,Ses01F_script01_2_M003,fru,2,3.5,4
1347,42.44,45.24,Ses01F_script01_2_M004,neu,2.5,3,2.5
1348,45.8,47.59,Ses01F_script01_2_M005,xxx,3,2.5,3
1349,50.6,52.55,Ses01F_script01_2_M006,fru,2.5,3.5,3
1350,55.87,58.2,Ses01F_script01_2_M007,fru,2.5,3.5,3.5
1351,66.1,68.31,Ses01F_script01_2_M008,neu,2,3.5,3
1352,78.38,82.65,Ses01F_script01_2_M009,fru,2.5,3,2.5
1353,90.65,94.89,Ses01F_script01_2_M010,fru,1.5,2.5,3.5
1354,106.61,108.1825,Ses01F_script01_2_M011,fru,2.5,2,3
1355,109.38,111.65,Ses01F_script01_2_M012,fru,2,2,3
1356,121.29,123.23,Ses01F_script01_2_M013,fru,2.5,2.5,4
1357,124.1625,126.36,Ses01F_script01_2_M014,fru,2,3,4
1358,126.58,133.76,Ses01F_script01_2_M015,fru,1.5,4,4.5
1359,134.61,138.04,Ses01F_script01_2_M016,xxx,2.5,3.5,4
1360,140.92,147.51,Ses01F_script01_2_M017,ang,1.5,4,4.5
1361,4.8285,8.9243,Ses01F_script01_3_F000,neu,4,1.6667,2.3333
1362,12.3484,17.0473,Ses01F_script01_3_F001,neu,4.3333,2,2.3333
1363,17.1566,26.1173,Ses01F_script01_3_F002,neu,3.3333,2,2.3333
1364,28.31,36.1344,Ses01F_script01_3_F003,neu,3,1.3333,2.3333
1365,38.32,41.6,Ses01F_script01_3_F004,neu,3.3333,2.6667,2.6667
1366,42.82,47.33,Ses01F_script01_3_F005,neu,3.3333,2,1.6667
1367,49.1,53.9831,Ses01F_script01_3_F006,neu,3,2.3333,2.3333
1368,63.01,65.8944,Ses01F_script01_3_F007,neu,2.6667,1.3333,2.3333
1369,69.64,75.91,Ses01F_script01_3_F008,neu,3.6667,2.6667,3
1370,87.61,94.67,Ses01F_script01_3_F009,neu,4,3,2
1371,97.02,98.4227,Ses01F_script01_3_F010,hap,4.6667,3.6667,2.3333
1372,98.9525,101.725,Ses01F_script01_3_F011,hap,4.6667,4,2.6667
1373,108.9225,114.07,Ses01F_script01_3_F012,hap,5,4.3333,2.3333
1374,117,118.8,Ses01F_script01_3_F013,hap,4.3333,3.3333,2.3333
1375,137.289,142.2065,Ses01F_script01_3_F014,neu,3,2.6667,3
1376,146.98,150.5845,Ses01F_script01_3_F015,neu,3,2,2.3333
1377,153.3875,156.3762,Ses01F_script01_3_F016,neu,2.6667,1.6667,1.6667
1378,159.06,161.23,Ses01F_script01_3_F017,hap,4.3333,3,2.6667
1379,162.8,169.66,Ses01F_script01_3_F018,xxx,4.3333,4.3333,4.3333
1380,169.69,172.46,Ses01F_script01_3_F019,hap,4.3333,4,3.3333
1381,186.209,193.68,Ses01F_script01_3_F020,hap,4.3333,3.6667,3.6667
1382,196.14,198.895,Ses01F_script01_3_F021,hap,4,2.3333,3
1383,200.92,206.29,Ses01F_script01_3_F022,neu,3.3333,1.6667,3
1384,212.5813,215.67,Ses01F_script01_3_F023,xxx,2,2.3333,2.3333
1385,218.54,222.9675,Ses01F_script01_3_F024,xxx,2,2.3333,3
1386,225.04,232.9798,Ses01F_script01_3_F025,xxx,2.3333,1.6667,2.6667
1387,240.62,243.65,Ses01F_script01_3_F026,xxx,2.6667,1.6667,2.6667
1388,247.48,250.62,Ses01F_script01_3_F027,xxx,2.3333,2.3333,2.3333
1389,259.13,261.66,Ses01F_script01_3_F028,neu,2.6667,2.3333,1.6667
1390,266.31,268.5425,Ses01F_script01_3_F029,neu,2.3333,2,2
1391,270.66,273.26,Ses01F_script01_3_F030,sad,1.6667,2.3333,1.3333
1392,344.18,345.74,Ses01F_script01_3_F031,neu,2,1,1.3333
1393,415.8011,419.8444,Ses01F_script01_3_F032,xxx,2.3333,1.3333,1.6667
1394,422.467,432.4477,Ses01F_script01_3_F033,xxx,2,2.3333,3.6667
1395,432.557,450.47,Ses01F_script01_3_F034,xxx,2.6667,2.6667,4
1396,459.57,463.06,Ses01F_script01_3_F035,hap,4,2,2.3333
1397,8.59,13.17,Ses01F_script01_3_M000,neu,4,1.6667,2
1398,26.0445,28.8493,Ses01F_script01_3_M001,neu,3,2,2.3333
1399,36.1709,38.5386,Ses01F_script01_3_M002,xxx,2.6667,1.6667,2
1400,41,43.32,Ses01F_script01_3_M003,neu,4,2.6667,1.6667
1401,47.21,49.51,Ses01F_script01_3_M004,neu,3,3,2.6667
1402,54.62,63.9,Ses01F_script01_3_M005,neu,4,2.6667,2.3333
1403,67.6792,69.8648,Ses01F_script01_3_M006,xxx,3.3333,1.6667,1.6667
1404,78.08,87.25,Ses01F_script01_3_M007,xxx,3,3,2
1405,98.07,105.58,Ses01F_script01_3_M008,hap,4.6667,3.6667,2.6667
1406,106.5092,114.9575,Ses01F_script01_3_M009,hap,4.6667,4,2.3333
1407,115.2878,126.545,Ses01F_script01_3_M010,hap,4.3333,4,2.6667
1408,126.68,137.2162,Ses01F_script01_3_M011,xxx,3,3.3333,3
1409,142.91,147.379,Ses01F_script01_3_M012,xxx,2.6667,2.6667,3
1410,151.03,153.5714,Ses01F_script01_3_M013,xxx,2,2.3333,2
1411,156.3033,159.54,Ses01F_script01_3_M014,sur,4.3333,3.3333,2.3333
1412,160.7,163.66,Ses01F_script01_3_M015,hap,4,4,3.3333
1413,171.72,173.6,Ses01F_script01_3_M016,hap,4,3.3333,2.3333
1414,173.67,175.7325,Ses01F_script01_3_M017,hap,4,3,3.3333
1415,180.26,186.3491,Ses01F_script01_3_M018,xxx,5,4.3333,3.6667
1416,191.1025,196.74,Ses01F_script01_3_M019,hap,4.3333,3.3333,3.6667
1417,199.1,201.4,Ses01F_script01_3_M020,hap,4,3.6667,2.3333
1418,216.48,220.04,Ses01F_script01_3_M021,sad,2.6667,2.6667,2.6667
1419,222.68,225.5,Ses01F_script01_3_M022,sad,3,2,2
1420,232.7248,240.3,Ses01F_script01_3_M023,sad,2.3333,3,2.3333
1421,243.83,247.52,Ses01F_script01_3_M024,sad,2.3333,3,2.3333
1422,251.5,259.73,Ses01F_script01_3_M025,sad,2.6667,3,2.3333
1423,261.75,264.9617,Ses01F_script01_3_M026,sad,2,1.6667,2.3333
1424,268.56,270.7875,Ses01F_script01_3_M027,sad,2.3333,1.6667,2.6667
1425,272.44,283.5024,Ses01F_script01_3_M028,sad,1.6667,3.3333,3.6667
1426,283.73,304.58,Ses01F_script01_3_M029,sad,2.3333,2.3333,2.6667
1427,304.7751,319.99,Ses01F_script01_3_M030,sad,2,2.3333,3.6667
1428,320.9,344.48,Ses01F_script01_3_M031,xxx,2,2.6667,3.6667
1429,345.9,359.22,Ses01F_script01_3_M032,sad,2,3,3.3333
1430,360.2517,378.35,Ses01F_script01_3_M033,sad,1.6667,3.3333,3.3333
1431,378.47,383.65,Ses01F_script01_3_M034,xxx,1.6667,3,3.3333
1432,384.52,400.648,Ses01F_script01_3_M035,xxx,2.3333,3.6667,3.6667
1433,401.91,412.59,Ses01F_script01_3_M036,sad,2,2.6667,2.3333
1434,419.4437,422.5035,Ses01F_script01_3_M037,neu,2.3333,2.3333,2.3333
1435,451.04,460.28,Ses01F_script01_3_M038,xxx,4,3,3
1436,5.3913,8.235,Ses01M_script01_2_F000,ang,2.5,2.5,3
1437,12.74,17.28,Ses01M_script01_2_F001,ang,2.5,2,3
1438,32.63,35.3425,Ses01M_script01_2_F002,xxx,2.5,2.5,3
1439,36.76,39.48,Ses01M_script01_2_F003,xxx,2.5,3,4
1440,41.18,44.7,Ses01M_script01_2_F004,ang,1.5,4,4
1441,47.62,56.06,Ses01M_script01_2_F005,ang,1.5,4.5,5
1442,64.42,72.36,Ses01M_script01_2_F006,xxx,1.5,3.5,4.5
1443,74.01,86.77,Ses01M_script01_2_F007,xxx,2,3,4.5
1444,92.83,103,Ses01M_script01_2_F008,fru,1.5,3,4.5
1445,104.705,118.32,Ses01M_script01_2_F009,ang,2,4.5,4.5
1446,120.94,124.39,Ses01M_script01_2_F010,xxx,2,2.5,3.5
1447,124.98,135.2991,Ses01M_script01_2_F011,ang,1.5,4.5,5
1448,136.61,145.6,Ses01M_script01_2_F012,ang,1.5,3.5,4.5
1449,145.64,150.29,Ses01M_script01_2_F013,ang,1,3.5,4.5
1450,159.3,161.86,Ses01M_script01_2_F014,xxx,2,2,2.5
1451,8.4194,12.92,Ses01M_script01_2_M000,neu,3,4,2.5
1452,18.19,25.36,Ses01M_script01_2_M001,neu,3,3.5,2.5
1453,26.55,32.19,Ses01M_script01_2_M002,fru,2.5,3.5,3.5
1454,34.71,37.21,Ses01M_script01_2_M003,fru,2.5,3,3.5
1455,39.17,41.69,Ses01M_script01_2_M004,fru,2,2.5,3
1456,44.67,48.37,Ses01M_script01_2_M005,fru,2.5,3,3.5
1457,63.52,65.28,Ses01M_script01_2_M006,fru,2.5,3,3
1458,71.88,74.4,Ses01M_script01_2_M007,neu,3,2,2.5
1459,87.53,93.44,Ses01M_script01_2_M008,fru,2.5,2.5,3.5
1460,102.61,106.86,Ses01M_script01_2_M009,fru,2,3.5,3.5
1461,119.21,121.2425,Ses01M_script01_2_M010,fru,2.5,2,2.5
1462,124.2883,125.3375,Ses01M_script01_2_M011,fru,2,2.5,2.5
1463,134.69,137.07,Ses01M_script01_2_M012,fru,2,3,3
1464,138.57,142.3975,Ses01M_script01_2_M013,fru,2,3,3
1465,144.44,146.79,Ses01M_script01_2_M014,fru,2.5,3,2.5
1466,147.5375,152.12,Ses01M_script01_2_M015,ang,1.5,4,4
1467,152.66,157.89,Ses01M_script01_2_M016,ang,2,2.5,4
1468,163.38,167.43,Ses01M_script01_2_M017,ang,1.5,3,4.5
1469,6.77,8.46,Ses01M_impro01_F000,ang,1.5,3.5,4.5
1470,8.55,10.6,Ses01M_impro01_F001,ang,2.5,3.5,3.5
1471,14.46,18.23,Ses01M_impro01_F002,xxx,3,3,3.5
1472,19.48,23.43,Ses01M_impro01_F003,xxx,3,3,3
1473,23.43,26.4675,Ses01M_impro01_F004,fru,2.5,3.5,3.5
1474,28.41,30.96,Ses01M_impro01_F005,xxx,2.5,3,3.5
1475,36.15,38.6,Ses01M_impro01_F006,xxx,2.5,3,4
1476,39.89,43.31,Ses01M_impro01_F007,ang,2,3.5,4
1477,43.31,47.0461,Ses01M_impro01_F008,ang,1.5,4,4.5
1478,52.34,55.12,Ses01M_impro01_F009,xxx,2.5,2.5,4
1479,56.16,58.18,Ses01M_impro01_F010,fru,3,3,4
1480,61.05,63.21,Ses01M_impro01_F011,ang,2,4,4.5
1481,65.545,67.47,Ses01M_impro01_F012,ang,2.5,2.5,4
1482,69.45,70.84,Ses01M_impro01_F013,xxx,3,2.5,3.5
1483,71.365,74.46,Ses01M_impro01_F014,xxx,2.5,3,3
1484,74.6775,80.6875,Ses01M_impro01_F015,fru,1.5,4,4.5
1485,86.34,87.87,Ses01M_impro01_F016,xxx,3,3,3
1486,91.28,94.535,Ses01M_impro01_F017,xxx,3,3,3.5
1487,95.24,98.21,Ses01M_impro01_F018,xxx,2.5,3,4
1488,98.46,102.07,Ses01M_impro01_F019,ang,1,4.5,4.5
1489,105.76,109.09,Ses01M_impro01_F020,ang,1,4,5
1490,109.19,114.1025,Ses01M_impro01_F021,ang,1,4.5,5
1491,114.13,124.82,Ses01M_impro01_F022,ang,1,5,5
1492,129.12,131.0325,Ses01M_impro01_F023,xxx,3,2.5,3
1493,132.89,136.6025,Ses01M_impro01_F024,neu,3,2.5,3
1494,137.06,140.49,Ses01M_impro01_F025,neu,3,3,4
1495,146.6075,148.26,Ses01M_impro01_F026,xxx,3,3,3
1496,148.58,149.67,Ses01M_impro01_F027,xxx,3,2.5,3
1497,156.15,160.51,Ses01M_impro01_F028,xxx,1.5,3,4.5
1498,160.7,164.825,Ses01M_impro01_F029,xxx,1.5,3.5,4.5
1499,164.8725,167.21,Ses01M_impro01_F030,xxx,2.5,2.5,4
1500,8.2208,11.28,Ses01M_impro01_M000,fru,3,3.5,2.5
1501,11.32,13.77,Ses01M_impro01_M001,fru,2.5,3.5,3
1502,13.77,16.88,Ses01M_impro01_M002,fru,2.5,3,3.5
1503,17.66,20.14,Ses01M_impro01_M003,neu,2.5,3,2.5
1504,22.89,24.28,Ses01M_impro01_M004,xxx,2.5,2.5,2
1505,25.94,29.07,Ses01M_impro01_M005,fru,2.5,3,3.5
1506,29.39,38.15,Ses01M_impro01_M006,fru,1.5,4,4.5
1507,38.33,40.27,Ses01M_impro01_M007,fru,2,3.5,3.5
1508,46.01,47.11,Ses01M_impro01_M008,fru,2,3,3
1509,47.11,52.42,Ses01M_impro01_M009,fru,1.5,4,4.5
1510,54.49,56.71,Ses01M_impro01_M010,neu,2,3,3
1511,57.79,62.28,Ses01M_impro01_M011,fru,2,3.5,4
1512,62.78,66.03,Ses01M_impro01_M012,fru,2,3.5,3.5
1513,66.8475,70.04,Ses01M_impro01_M013,fru,2.5,3,3.5
1514,70.515,71.695,Ses01M_impro01_M014,xxx,3.5,2.5,3
1515,73.1425,75.0125,Ses01M_impro01_M015,fru,2,3.5,4
1516,80.19,82.3,Ses01M_impro01_M016,fru,2.5,4,3
1517,83.63,86.36,Ses01M_impro01_M017,fru,2.5,3.5,4
1518,86.38,92.05,Ses01M_impro01_M018,fru,1.5,4.5,4.5
1519,93.88,96.79,Ses01M_impro01_M019,fru,2,3.5,3.5
1520,96.91,100.53,Ses01M_impro01_M020,ang,1.5,4.5,4
1521,102.17,107.5,Ses01M_impro01_M021,xxx,1.5,4,4.5
1522,109.14,110.51,Ses01M_impro01_M022,fru,2.5,2.5,3
1523,110.69,113.22,Ses01M_impro01_M023,fru,2,2.5,3
1524,113.5575,116.18,Ses01M_impro01_M024,xxx,1.5,4,4
1525,118.835,122.18,Ses01M_impro01_M025,ang,1.5,4,4.5
1526,123.99,130.72,Ses01M_impro01_M026,fru,3,3,4
1527,130.72,134.185,Ses01M_impro01_M027,fru,2.5,4,4
1528,136.11,138.51,Ses01M_impro01_M028,fru,2.5,3,3
1529,139.96,147.95,Ses01M_impro01_M029,xxx,2,4,4
1530,148,149.12,Ses01M_impro01_M030,ang,1.5,3,4
1531,149.18,151.85,Ses01M_impro01_M031,ang,1.5,3.5,4.5
1532,151.85,157.36,Ses01M_impro01_M032,ang,1.5,4.5,4.5
1533,158.63,163.6625,Ses01M_impro01_M033,fru,1,3.5,4.5
1534,8.2904,11.9425,Ses01M_script01_3_F000,neu,4,2,2.5
1535,14.5812,20.04,Ses01M_script01_3_F001,neu,4,2,2.5
1536,20.7769,27.6,Ses01M_script01_3_F002,xxx,4,2,2
1537,30.15,38.2445,Ses01M_script01_3_F003,sad,4,1.5,2.5
1538,40.81,44.5425,Ses01M_script01_3_F004,neu,3.5,2,2.5
1539,45.75,51.2332,Ses01M_script01_3_F005,sad,3.5,2,2
1540,53.77,59.22,Ses01M_script01_3_F006,sad,3,2,2
1541,76.82,80.32,Ses01M_script01_3_F007,xxx,3.5,2,2.5
1542,80.64,85.28,Ses01M_script01_3_F008,neu,3.5,2,2.5
1543,104.15,109.63,Ses01M_script01_3_F009,xxx,4,2.5,2
1544,148.7,150.8,Ses01M_script01_3_F010,xxx,4,3,2
1545,150.83,154.14,Ses01M_script01_3_F011,xxx,4,3,2.5
1546,161.93,165.3,Ses01M_script01_3_F012,neu,3.5,2,2
1547,167.8525,170.49,Ses01M_script01_3_F013,xxx,4.5,1.5,2
1548,173.63,175.63,Ses01M_script01_3_F014,exc,4.5,2,2.5
1549,177.13,185.63,Ses01M_script01_3_F015,exc,4.5,3.5,3.5
1550,200.94,207.645,Ses01M_script01_3_F016,hap,4.5,3,2.5
1551,215.88,221.43,Ses01M_script01_3_F017,xxx,4,2,2
1552,225.02,227.3023,Ses01M_script01_3_F018,sad,2.5,1.5,1.5
1553,231.36,235.205,Ses01M_script01_3_F019,sad,3,3,2
1554,236.99,243.44,Ses01M_script01_3_F020,xxx,2.5,2.5,2
1555,253.41,256.4398,Ses01M_script01_3_F021,sad,2.5,1.5,2.5
1556,265.5717,269.08,Ses01M_script01_3_F022,sad,2.5,1.5,2.5
1557,277.23,279.39,Ses01M_script01_3_F023,sad,2.5,2,1.5
1558,285.51,288.34,Ses01M_script01_3_F024,sad,2.5,1.5,2
1559,290.5787,293.79,Ses01M_script01_3_F025,sad,2,1.5,2
1560,455.26,458.74,Ses01M_script01_3_F026,sad,2.5,2,2
1561,464.0599,472.87,Ses01M_script01_3_F027,xxx,2.5,3,3.5
1562,473.5225,480.15,Ses01M_script01_3_F028,xxx,2.5,3,3
1563,481.65,495.67,Ses01M_script01_3_F029,xxx,2.5,3,3
1564,510.69,513.8625,Ses01M_script01_3_F030,hap,4,2,2
1565,11.86,15.1286,Ses01M_script01_3_M000,hap,4,2,1.5
1566,28.1,30.585,Ses01M_script01_3_M001,hap,3.5,3,1.5
1567,38.46,41.3299,Ses01M_script01_3_M002,sad,2.5,3,1.5
1568,44.17,46.065,Ses01M_script01_3_M003,xxx,4,2,2
1569,51.059,53.27,Ses01M_script01_3_M004,neu,3.5,2,1.5
1570,63.71,77.5575,Ses01M_script01_3_M005,xxx,4,2.5,1.5
1571,79.41,81.1172,Ses01M_script01_3_M006,neu,4,3,2
1572,85.7,88.358,Ses01M_script01_3_M007,neu,3.5,2,1.5
1573,88.72,102.15,Ses01M_script01_3_M008,xxx,3,3,1.5
1574,111.9467,120.1828,Ses01M_script01_3_M009,hap,3.5,3.5,2.5
1575,122.3,126.075,Ses01M_script01_3_M010,xxx,4.5,3,2.5
1576,126.59,130.94,Ses01M_script01_3_M011,xxx,3.5,2.5,2
1577,132.78,147.95,Ses01M_script01_3_M012,xxx,3.5,3.5,1.5
1578,156.22,161.5,Ses01M_script01_3_M013,xxx,3,3,2
1579,165.6682,167.93,Ses01M_script01_3_M014,neu,3,2.5,2
1580,171.1174,174.59,Ses01M_script01_3_M015,xxx,4.5,3.5,2
1581,175.33,178.07,Ses01M_script01_3_M016,exc,4.5,3.5,2
1582,184.65,194.6563,Ses01M_script01_3_M017,xxx,4.5,3,2.5
1583,197,201.86,Ses01M_script01_3_M018,exc,5,3.5,2.5
1584,207.18,210.04,Ses01M_script01_3_M019,hap,4.5,2,2.5
1585,228.28,232.23,Ses01M_script01_3_M020,sad,3,3.5,2
1586,234.59,238.48,Ses01M_script01_3_M021,sad,2,2.5,2
1587,244.14,252.92,Ses01M_script01_3_M022,sad,2,2,2
1588,256.1412,259.1271,Ses01M_script01_3_M023,sad,2,2.5,2.5
1589,259.351,263.97,Ses01M_script01_3_M024,sad,2,3,2
1590,272.34,277.8637,Ses01M_script01_3_M025,sad,2,1.5,2
1591,281.14,283.91,Ses01M_script01_3_M026,sad,2,1.5,1
1592,288.18,291.03,Ses01M_script01_3_M027,sad,2,1.5,1.5
1593,293.6392,307.49,Ses01M_script01_3_M028,sad,1.5,2,1.5
1594,307.7375,320.03,Ses01M_script01_3_M029,sad,1.5,2.5,1.5
1595,320.1175,326.5,Ses01M_script01_3_M030,sad,1.5,2,2
1596,327.37,337.86,Ses01M_script01_3_M031,sad,2,2.5,2.5
1597,339.871,363.73,Ses01M_script01_3_M032,sad,1.5,2,1
1598,363.865,373.32,Ses01M_script01_3_M033,sad,1.5,2,2.5
1599,374.5675,388.8175,Ses01M_script01_3_M034,sad,1.5,2.5,2
1600,389.0888,397.095,Ses01M_script01_3_M035,sad,1.5,2.5,1
1601,397.3498,405.69,Ses01M_script01_3_M036,sad,1.5,3,1.5
1602,406.2,414.26,Ses01M_script01_3_M037,sad,1.5,3.5,2.5
1603,417.29,430.76,Ses01M_script01_3_M038,sad,1.5,2.5,1.5
1604,431.0408,439.07,Ses01M_script01_3_M039,sad,1.5,3.5,2.5
1605,439.48,449.91,Ses01M_script01_3_M040,sad,1.5,2.5,2.5
1606,460.4,463.85,Ses01M_script01_3_M041,sad,2,1.5,2
1607,499.46,502.27,Ses01M_script01_3_M042,xxx,3.5,2,2
1608,507.77,511.4612,Ses01M_script01_3_M043,hap,4,2.5,2.5
1609,7.2688,16.6,Ses01F_impro02_F000,sad,2.5,2,1.5
1610,19.85,22.78,Ses01F_impro02_F001,sad,2,1.5,1.5
1611,26.5659,32.2895,Ses01F_impro02_F002,sad,2,1.5,1.5
1612,32.3075,37.96,Ses01F_impro02_F003,neu,2,2,2
1613,47.34,53.11,Ses01F_impro02_F004,sad,2.5,2,2.5
1614,58.75,61.31,Ses01F_impro02_F005,sad,2,2,2.5
1615,64.255,68.47,Ses01F_impro02_F006,neu,2.5,2.5,2.5
1616,72.39,78.57,Ses01F_impro02_F007,xxx,2,3.5,3
1617,87.2031,91.09,Ses01F_impro02_F008,sad,1.5,2,1.5
1618,91.55,95.88,Ses01F_impro02_F009,xxx,1.5,1.5,2
1619,97.94,102.19,Ses01F_impro02_F010,sad,2,1.5,2
1620,107.68,111.0153,Ses01F_impro02_F011,xxx,2.5,2.5,2.5
1621,117.83,120.8605,Ses01F_impro02_F012,sad,3.5,2,1.5
1622,127.82,133.9455,Ses01F_impro02_F013,sad,1.5,2,2
1623,139.03,146.43,Ses01F_impro02_F014,sad,1.5,2,2
1624,151.4221,155.01,Ses01F_impro02_F015,sad,2,2.5,2.5
1625,163.54,165.73,Ses01F_impro02_F016,neu,2,1,2.5
1626,169.36,176.015,Ses01F_impro02_F017,sad,3.5,3,2.5
1627,176.08,179.13,Ses01F_impro02_F018,neu,2.5,2.5,2.5
1628,182.83,185.8894,Ses01F_impro02_F019,sad,2.5,1.5,2
1629,186.58,191.11,Ses01F_impro02_F020,sad,4,2,2.5
1630,17.6,20.6264,Ses01F_impro02_M000,xxx,2,2.5,2.5
1631,21.76,27.5558,Ses01F_impro02_M001,sad,2,2.5,2.5
1632,38.85,45.09,Ses01F_impro02_M002,xxx,2.5,3,2.5
1633,52.71,59.0534,Ses01F_impro02_M003,fru,2,3,3
1634,61.75,65.055,Ses01F_impro02_M004,xxx,2,3,2
1635,69.34,74.29,Ses01F_impro02_M005,sad,2,3,1.5
1636,80.03,86.99,Ses01F_impro02_M006,xxx,2,3,1.5
1637,103.27,107.1,Ses01F_impro02_M007,xxx,2,3,2.5
1638,110.5653,113.2,Ses01F_impro02_M008,fru,2.5,1.5,2
1639,114.1775,117.85,Ses01F_impro02_M009,sad,2,1.5,2.5
1640,120.4105,124.63,Ses01F_impro02_M010,sad,2,2,1.5
1641,133.88,137.1,Ses01F_impro02_M011,sad,2.5,1.5,2.5
1642,147.03,151.7101,Ses01F_impro02_M012,neu,2.5,2,2
1643,157.98,162.71,Ses01F_impro02_M013,sad,1.5,2,2
1644,164.885,169.5,Ses01F_impro02_M014,sad,1.5,3,1.5
1645,175.47,176.72,Ses01F_impro02_M015,neu,3,3,1.5
1646,195.1047,199.52,Ses01F_impro02_M016,fru,2,1.5,2.5
1647,7.3698,9.425,Ses01M_script03_1_F000,xxx,2.5,4,1
1648,11.135,15.2126,Ses01M_script03_1_F001,fea,2.5,3,2
1649,16.38,19.74,Ses01M_script03_1_F002,fea,2.5,3.5,1
1650,23.77,26.608,Ses01M_script03_1_F003,hap,4,2.5,3
1651,28.17,30.79,Ses01M_script03_1_F004,hap,4.5,3,3
1652,44.28,49.63,Ses01M_script03_1_F005,xxx,4.5,4.5,3
1653,49.78,51.3325,Ses01M_script03_1_F006,xxx,4.5,3.5,3
1654,52.01,53.2,Ses01M_script03_1_F007,exc,4,2.5,2
1655,54.42,56.95,Ses01M_script03_1_F008,hap,4,2.5,3
1656,57.1675,61.05,Ses01M_script03_1_F009,hap,4,2.5,2.5
1657,61.14,62.5,Ses01M_script03_1_F010,hap,4.5,2,2
1658,63.47,64.7675,Ses01M_script03_1_F011,hap,4,2,2
1659,69.39,72.7,Ses01M_script03_1_F012,xxx,3.5,3,2.5
1660,74.09,77.5175,Ses01M_script03_1_F013,xxx,3.5,3,3
1661,80.03,82.8964,Ses01M_script03_1_F014,hap,4,2.5,2.5
1662,86.99,90.76,Ses01M_script03_1_F015,hap,4.5,4,2.5
1663,92.91,94.91,Ses01M_script03_1_F016,xxx,3.5,3,3
1664,104.83,108.76,Ses01M_script03_1_F017,hap,4,3,2.5
1665,111.5526,117.7531,Ses01M_script03_1_F018,hap,4,3,2.5
1666,119.15,122.5384,Ses01M_script03_1_F019,hap,4.5,2.5,2
1667,126.9325,130.2975,Ses01M_script03_1_F020,xxx,4,3,2
1668,133.95,137.04,Ses01M_script03_1_F021,hap,3,3.5,3
1669,137.04,139.53,Ses01M_script03_1_F022,xxx,2.5,2.5,2
1670,142.61,145.6086,Ses01M_script03_1_F023,xxx,2,3.5,3.5
1671,152.6656,155.35,Ses01M_script03_1_F024,hap,4,3.5,3
1672,157.56,158.925,Ses01M_script03_1_F025,xxx,3,3,2
1673,172.1422,175.0655,Ses01M_script03_1_F026,xxx,4,3,0.5
1674,180.62,185.41,Ses01M_script03_1_F027,xxx,4.5,3.5,3
1675,205.55,208.15,Ses01M_script03_1_F028,xxx,4,3.5,2.5
1676,208.17,215,Ses01M_script03_1_F029,xxx,4,3,3
1677,222.9,226.05,Ses01M_script03_1_F030,hap,4,2.5,2
1678,229.53,235.78,Ses01M_script03_1_F031,exc,5,4.5,3
1679,236.02,242.5,Ses01M_script03_1_F032,xxx,4,4,3
1680,245.26,248.5425,Ses01M_script03_1_F033,xxx,3.5,2,2
1681,251.41,254.5525,Ses01M_script03_1_F034,hap,4,3,2.5
1682,256.08,260.4,Ses01M_script03_1_F035,xxx,4,3,2.5
1683,263.07,267.82,Ses01M_script03_1_F036,hap,4.5,4,3
1684,267.84,272.53,Ses01M_script03_1_F037,hap,5,4.5,3
1685,276.24,279.01,Ses01M_script03_1_F038,hap,4,3.5,2.5
1686,280.94,283.8275,Ses01M_script03_1_F039,hap,4,4,2
1687,285.09,287.84,Ses01M_script03_1_F040,hap,4,2,2.5
1688,295.4999,300.3411,Ses01M_script03_1_F041,exc,3.5,3,2
1689,5.82,7.6225,Ses01M_script03_1_M000,fea,3,2.5,1.5
1690,9.21,11.55,Ses01M_script03_1_M001,fea,3,2,1
1691,14.7657,16.8575,Ses01M_script03_1_M002,xxx,2.5,3,2
1692,20.2958,24.1903,Ses01M_script03_1_M003,fea,4,3.5,1.5
1693,26.23,28.68,Ses01M_script03_1_M004,hap,4,3.5,2.5
1694,30.14,40.5172,Ses01M_script03_1_M005,xxx,3.5,3.5,1
1695,40.6661,42.96,Ses01M_script03_1_M006,xxx,4.5,3,2.5
1696,48.8478,50.445,Ses01M_script03_1_M007,xxx,4,3.5,2
1697,51.1167,52.3,Ses01M_script03_1_M008,xxx,4.5,3,2
1698,52.43,55.41,Ses01M_script03_1_M009,xxx,4,3,3
1699,56.36,58.92,Ses01M_script03_1_M010,hap,4,3,2.5
1700,60.07,61.4025,Ses01M_script03_1_M011,hap,4.5,2.5,2
1701,61.94,63.7624,Ses01M_script03_1_M012,hap,4,3,2.5
1702,64.32,69.97,Ses01M_script03_1_M013,hap,4,3,3
1703,72.27,74.58,Ses01M_script03_1_M014,sad,2.5,2,2
1704,77.02,80.82,Ses01M_script03_1_M015,xxx,4,2.5,2.5
1705,82.3473,88.4,Ses01M_script03_1_M016,hap,4.5,3.5,2.5
1706,90.09,93.77,Ses01M_script03_1_M017,hap,4,2.5,2.5
1707,94.35,99.885,Ses01M_script03_1_M018,xxx,3.5,2,3.5
1708,99.915,106.2707,Ses01M_script03_1_M019,hap,4,3,3.5
1709,108.26,109.4,Ses01M_script03_1_M020,xxx,4,2,2
1710,109.44,112.17,Ses01M_script03_1_M021,hap,4,3,2.5
1711,117.22,119.81,Ses01M_script03_1_M022,hap,4.5,2,1.5
1712,121.81,127.49,Ses01M_script03_1_M023,xxx,4,2,2.5
